rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,no_cut_note,primary_trait_driver,trait_summary_label,trace_notes
58,56,"Stevens, Sam",STEVENS_SAM,confirmed,TBD,TBD,deep,high,0.51,35.7487922705314,44.35920379088013,8.610411520348727,high,-0.6,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",6,-0.048,-1.8599999999999999,medium,42.0492780454766,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-5.819233157742669,0.0,-3.188141239173884,-2.631091918568785,0.0,wedge_liability;poor_birdie_conv,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,0.614348629385,43.01839358478464,0.22933764700000003,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",30.41081172999126,30.41081172999126,5,"Tier5: Weak profile NeutralSG=0.51, AP=-5.8SG; 6CH-rds",ok,0.00164608509212521,0.006274413103205374,0.00932833950994445,0.029547131615400422,0.08297464408478,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+OTT_Accuracy; weak PUTT_Lag,NeutralSG=0.51; VFD=8.6; VHD=-1.9(6rds); AP=-5.8SG(wedge_liability;poor_birdie_conv); →Tier5 VTS=30.4
59,61,"Fox, Ryan",FOX_RYAN,confirmed,TBD,TBD,deep,high,0.59,37.68115942028986,40.25454591324381,2.5733864929539507,high,-3.6,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",4,1.506,-0.003999999999999997,low,40.42907077978026,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,bomb_and_spray;wedge_liability,-5.657977608423652,-2.3504492939666237,-3.3075283144570284,0.0,0.0,bomb_and_spray;wedge_liability,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,OTT_Accuracy,False,0.0,,0.704580019645,45.37717155547893,0.25182421900000007,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",29.113115562932958,29.113115562932958,5,"Tier5: Weak profile NeutralSG=0.59, AP=-5.7SG; 4CH-rds",ok,0.0013527741772605749,0.005515482571229984,0.008203407587961464,0.02638562771846676,0.07547881916347143,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+ARG_Bunker; weak OTT_Accuracy,NeutralSG=0.59; VFD=2.6; VHD=-0.0(4rds); AP=-5.7SG(bomb_and_spray;wedge_liability); →Tier5 VTS=29.1
60,46,"Novak, Andrew",NOVAK_ANDREW,confirmed,TBD,TBD,deep,high,0.31,30.917874396135268,43.06834259093629,12.150468194801022,high,0.4,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",10,0.405,0.9344,medium,40.56797253573499,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-5.734604074355529,0.0,-3.1849433710859425,-2.5496607032695864,0.0,wedge_liability;poor_birdie_conv,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,0.341216132675,35.318992103155615,0.068606885,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",29.09876438702393,29.09876438702393,5,"Tier5: Weak profile NeutralSG=0.31, AP=-5.7SG; 10CH-rds",ok,0.0013497759678144866,0.005507621286162732,0.008191750256119663,0.026352567121971242,0.07539946780032991,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+ARG_Bunker; weak PUTT_Lag,NeutralSG=0.31; VFD=12.2; VHD=0.9(10rds); AP=-5.7SG(wedge_liability;poor_birdie_conv); →Tier5 VTS=29.1
61,37,"Theegala, Sahith",THEEGALA_SAHITH,confirmed,TBD,TBD,deep,high,0.65,39.1304347826087,42.89477318322887,3.7643384006201686,high,-2.6,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",14,0.821,1.0952000000000002,medium,43.84916586801214,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,-7.623620362489163,-2.0,-3.1924050632911394,-2.4312152991980236,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,0.805214396155,48.3955809504318,0.34113054099999995,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",28.601925143033817,28.601925143033817,5,"Tier5: Weak profile NeutralSG=0.65, AP=-7.6SG; 14CH-rds",ok,0.001249122182332667,0.005242222534668393,0.007798137510826682,0.025232464524639224,0.07269866433747788,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,ARG_Bunker,ARG_Bunker+ARG_Rough; weak PUTT_Lag,NeutralSG=0.65; VFD=3.8; VHD=1.1(14rds); AP=-7.6SG(bomb_and_spray;wedge_liability;poor_birdie_conv); →Tier5 VTS=28.6
62,64,"Echavarria, Nico",ECHAVARRIA_NICO,confirmed,TBD,TBD,deep,high,0.35,31.88405797101449,47.80016751705784,15.916109546043348,high,1.4,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",2,-1.656,-0.05280000000000001,low,38.25050178943182,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,wedge_liability;rough_approach_liab,-5.533152179426914,0.0,-3.6433044636908725,0.0,-1.889847715736041,wedge_liability;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,ARG_Rough,False,0.0,,0.15498741359499998,27.729653512244962,-0.428599091,False,,-0.428599091,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",26.755598339577997,26.755598339577997,5,"Tier5: Weak profile NeutralSG=0.35, AP=-5.5SG; 2CH-rds",ok,0.0009251075588395408,0.004362718382701438,0.0064929312157419134,0.02146156179521415,0.06341945473432566,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak ARG_Rough,NeutralSG=0.35; VFD=15.9; VHD=-0.1(2rds); AP=-5.5SG(wedge_liability;rough_approach_liab); →Tier5 VTS=26.8
63,66,"Hisatsune, Ryo",HISATSUNE_RYO,confirmed,TBD,TBD,deep,high,0.11,26.086956521739136,45.74114478479515,19.65418826305601,high,1.8,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,33.94863182696154,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-4.584469385007062,0.0,0.0,-2.8550277606415793,-1.7294416243654827,poor_birdie_conv;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,0.411392246155,40.63213595407634,0.662400541,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",24.779693056947416,24.779693056947416,5,"Tier5: Weak profile NeutralSG=0.11, AP=-4.6SG; 0CH-rds",ok,0.0006550250011617953,0.0035836230619374237,0.005335688249729878,0.018035184397522303,0.05471044705618146,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+OTT_Accuracy; weak PUTT_Lag,NeutralSG=0.11; VFD=19.7; VHD=0.0(0rds); AP=-4.6SG(poor_birdie_conv;rough_approach_liab); →Tier5 VTS=24.8
64,47,"Pendrith, Taylor",PENDRITH_TAYLOR,confirmed,TBD,TBD,deep,high,0.46,34.54106280193237,41.00688424047398,6.46582143854161,high,-1.4,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",10,1.118,1.6320000000000001,medium,41.608090392915145,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,-8.797847816877493,-2.6739409499358153,-3.7371085942704863,-2.3867982726711903,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,APP_Wedge,False,0.0,,0.35700835943000003,33.92764464133937,-0.22635525400000003,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",24.01239475916016,24.01239475916016,5,"Tier5: Weak profile NeutralSG=0.46, AP=-8.8SG; 10CH-rds",ok,0.0005685725128940395,0.0033199131616804566,0.004943759286687834,0.016854298409946032,0.05164000432064554,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+OTT_Accuracy; weak APP_Wedge,NeutralSG=0.46; VFD=6.5; VHD=1.6(10rds); AP=-8.8SG(bomb_and_spray;wedge_liability;poor_birdie_conv); →Tier5 VTS=24.0
65,28,"Hubbard, Mark",HUBBARD_MARK,confirmed,TBD,TBD,deep,high,-0.14,20.048309178743963,41.19642234584421,21.14811316710025,high,1.6,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",22,0.544,1.8087999999999997,medium,35.92089037525085,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv;rough_approach_liab,-7.5466194420604715,0.0,-3.2051965356429046,-2.570018507094386,-1.7714043993231812,wedge_liability;poor_birdie_conv;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,-0.25765719147,18.589465902701814,-0.258587234,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",20.827651491129906,20.827651491129906,5,"Tier5: Weak profile NeutralSG=-0.14, AP=-7.5SG; 22CH-rds",ok,0.0002997143826580899,0.0024168641537549856,0.0036007819087842045,0.012713401511643154,0.04054879915883527,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,ARG_Bunker,ARG_Bunker+APP_100-150; weak PUTT_Lag,NeutralSG=-0.14; VFD=21.1; VHD=1.8(22rds); AP=-7.5SG(wedge_liability;poor_birdie_conv;rough_approach_liab); →Tier5 VTS=20.8
66,29,"Im, Sungjae",IM_SUNGJAE,confirmed,TBD,TBD,deep,high,0.14,26.811594202898547,31.29988661660005,4.488292413701501,high,-0.4,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",20,1.062,-0.1288,medium,35.07596366613943,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-7.491822724804889,0.0,-5.142038640906062,-2.3497840838988266,0.0,wedge_liability;poor_birdie_conv,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,APP_Wedge,False,0.0,,0.24542293125000003,33.943358300831804,0.23169875,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",20.09231821652965,20.09231821652965,5,"Tier5: Weak profile NeutralSG=0.14, AP=-7.5SG; 20CH-rds",ok,0.0002549537711531158,0.0022459485925202956,0.003346454316732076,0.01191003931566999,0.03833091541912157,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,ARG_Bunker,ARG_Bunker+ARG_Rough; weak APP_Wedge,NeutralSG=0.14; VFD=4.5; VHD=-0.1(20rds); AP=-7.5SG(wedge_liability;poor_birdie_conv); →Tier5 VTS=20.1
67,8,"Hoge, Tom",HOGE_TOM,confirmed,TBD,TBD,deep,high,-0.61,8.695652173913043,33.99989211106587,25.304239937152825,high,1.6,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",37,-0.049,-0.33759999999999996,medium,28.576948502884974,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-5.111513646503016,0.0,0.0,-3.0382479950647756,-2.0732656514382404,poor_birdie_conv;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,-0.43115592277000003,18.248383868925032,0.39306390599999996,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",18.35392120987894,18.35392120987894,5,"Tier5: Weak profile NeutralSG=-0.61, AP=-5.1SG; 37CH-rds",ok,0.00016967040982077724,0.0018883181192737273,0.0028141356648224555,0.010204659106220364,0.03353970570179643,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,APP_Wedge,APP_Wedge+APP_100-150; weak PUTT_Lag,NeutralSG=-0.61; VFD=25.3; VHD=-0.3(37rds); AP=-5.1SG(poor_birdie_conv;rough_approach_liab); →Tier5 VTS=18.4
68,10,"Finau, Tony",FINAU_TONY,confirmed,TBD,TBD,deep,high,-0.1,21.01449275362319,26.664252689139612,5.649759935516421,high,-4.2,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",34,0.543,-1.1256,medium,31.06739290819116,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,-8.653857083145471,-2.0,-4.120852764823451,-2.5330043183220208,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,OTT_Accuracy,False,0.0,,0.099693561795,31.60360859884109,0.438886949,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",13.759678741900217,13.759678741900217,5,"Tier5: Weak profile NeutralSG=-0.10, AP=-8.7SG; 34CH-rds",ok,4.6404868800175504e-05,0.001193673412162325,0.001779590634263607,0.006774799821619905,0.023493377188366166,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,ARG_Rough,ARG_Rough+ARG_Bunker; weak OTT_Accuracy,NeutralSG=-0.10; VFD=5.6; VHD=-1.1(34rds); AP=-8.7SG(bomb_and_spray;wedge_liability;poor_birdie_conv); →Tier5 VTS=13.8
69,71,"Suber, Jackson",SUBER_JACKSON,confirmed,TBD,TBD,deep,high,-0.01,23.18840579710145,37.33274557227811,14.144339775176658,high,-0.4,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,28.846141707172112,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,wedge_liability;poor_birdie_conv;rough_approach_liab,-7.830855789139923,0.0,-3.6731512325116586,-2.3257248611967922,-1.8319796954314724,wedge_liability;poor_birdie_conv;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,OTT_Accuracy,False,0.0,,-0.024919955505,25.686383802860107,-0.032791111,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",13.184430128892267,13.184430128892267,5,"Tier5: Weak profile NeutralSG=-0.01, AP=-7.8SG; 0CH-rds",ok,3.829149818286123e-05,0.0011270287414285305,0.0016802944356774819,0.006435421368383959,0.02246308802179932,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+PUTT_BirdieConv; weak OTT_Accuracy,NeutralSG=-0.01; VFD=14.1; VHD=0.0(0rds); AP=-7.8SG(wedge_liability;poor_birdie_conv;rough_approach_liab); →Tier5 VTS=13.2
70,13,"Vegas, Jhonattan",VEGAS_JHONATTAN,confirmed,TBD,TBD,deep,high,-0.42,13.285024154589376,31.706343335800327,18.42131918121095,high,-0.4,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",28,0.04,0.14640000000000003,medium,29.86983266257585,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv;rough_approach_liab,-9.0,-2.0847240051347877,-3.7408394403730845,-3.0178901912399754,-1.7368866328257193,bomb_and_spray;wedge_liability;poor_birdie_conv;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,PUTT_Lag,False,0.0,,-0.593151605445,9.587632752153464,-0.380552979,False,,-0.380552979,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",11.489279683575848,11.489279683575848,5,"Tier5: Weak profile NeutralSG=-0.42, AP=-9.0SG; 28CH-rds",ok,2.0613124788937542e-05,0.0009514815058958714,0.0014187059424913334,0.0055304326640745905,0.01967663083615887,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,OTT_Distance,OTT_Distance+ARG_Bunker; weak PUTT_Lag,NeutralSG=-0.42; VFD=18.4; VHD=0.1(28rds); AP=-9.0SG(bomb_and_spray;wedge_liability;poor_birdie_conv;rough_approach_liab); →Tier5 VTS=11.5
71,63,"Campbell, Brian",CAMPBELL_BRIAN,confirmed,TBD,TBD,deep,high,-0.97,0.0,30.77071170882795,30.77071170882795,high,4.8,"DataGolf course-fit tool; comp courses: Colonial CC, TPC Potomac, Harbour Town; cf_adj_total scaled ×20, capped ±7 VTS pts",2,-1.793,-0.05280000000000001,low,12.30828468353118,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,wedge_liability;rough_approach_liab,-6.88050053489439,0.0,-5.089806795469686,0.0,-1.790693739424704,wedge_liability;rough_approach_liab,Standard venue (non-major birdie-fest). AP_TO_VTS=2.0 (vs 3.0 for major). Mild weather — no setup amplification. Weather modifier ×1.0 all patterns.,OTT_Distance,False,0.0,,-1.038601108485,0.0,-0.1507716670000001,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. No compression multiplier applied.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59}","72-player no-cut field. Win exp=4.5, cap=0.14. No cut survival probability generated (not applicable).",0.0,0.0,5,"Tier5: Weak profile NeutralSG=-0.97, AP=-6.9SG; 2CH-rds",ok,0.0,0.0003018151174198303,0.0004501809963716075,0.0019742700210378713,0.00795276041454695,not_applicable,not_applicable,Signature event — all 72 players complete 4 rounds (barring WD). make_cut_pct and miss_cut_pct are not_applicable. No cut-survival probability is generated.,PUTT_BirdieConv,PUTT_BirdieConv+ARG_Bunker; weak OTT_Distance,NeutralSG=-0.97; VFD=30.8; VHD=-0.1(2rds); AP=-6.9SG(wedge_liability;rough_approach_liab); →Tier5 VTS=0.0
