playerid,firstname,lastname,playername,worldrank,main_tour,datadepthclass,baselineconfidenceband,truesg_total_12m,truesg_ott_12m,truesg_app_12m,truesg_arg_12m,truesg_putt_12m,truesg_sample_events,truesg_sample_rounds,wins_12m,win_rate_12m,driving_distance_delta,driving_accuracy_delta,neutralskillsg,neutralskillindex,trait_ott_distance,trait_ott_accuracy,trait_ott_total,trait_app_total,trait_app_150_200,trait_app_200_plus,trait_app_short,trait_app_flight_control,trait_arg_total,trait_arg_tight_runoff,trait_arg_bunker,trait_putt_total,trait_putt_distance_control,trait_putt_short_conversion,trait_wind_tolerance,trait_major_grind,coursefit_adj_total,coursefit_adj_ott,coursefit_adj_app,coursefit_adj_arg,coursefit_adj_putt,shotdist_approach_100_150,shotdist_approach_150_175,shotdist_approach_175_200,shotdist_approach_200_225,shotdist_approach_225_plus,shotdist_par3_175_200,shotdist_par3_200_plus,venuefitscore,venuefitdelta,venuefitconfidenceband,venue_history_rounds,venue_history_sg_total,venue_history_sg_ott,venue_history_sg_app,venue_history_sg_arg,venue_history_sg_putt,venuehistorydelta,venuehistoryconfidenceband,last20rds_sg,last20_vs_baseline,formscore_raw,recentformindex,form_vs_neutralskill,formscore_adjusted,recentformgateapplied,recentformgate_reason,debutflag,debutclass,injuryflag,healthgatestatus,healthgatereason,antipattern_bomb_and_spray_flag,antipattern_short_and_wild_flag,antipattern_long_iron_liability_flag,antipattern_weak_tight_runoff_flag,antipattern_poor_lag_putting_flag,primary_trait_driver,primary_risk_trait,trait_summary_label
92,Jackson,Suber,"SUBER, JACKSON",128.0,PGA Tour,deep,high,0.0,0.04,0.07,-0.1,-0.05,26,82,0.0,0.0,1.2,-2.9,0.0,60.396039603960396,66.70048186659903,63.133324179596315,64.29608127721335,38.28715365239295,40.29244516653127,41.17647058823531,36.69250645994832,35.6710393541877,71.77419354838709,65.74202496532594,58.74999999999999,61.76470588235294,60.606060606060595,61.76470588235292,57.96160361377753,20.962199312714777,-0.01,-0.02,0.01,-0.01,0.68,1.3,5.0,7.9,3.6,3.6,7.9,3.6,61.83813271071091,1.4420931067505123,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.71,0.71,0.49699999999999994,67.78015883020295,0.71,0.32304999999999995,False,,False,,False,ok,,False,False,False,True,False,OTT_Distance,MajorGrind,OTT_Distance + ARG_TightRunoff; weak MajorGrind
93,Ugo,Coussaud,"COUSSAUD, UGO",217.0,DP World Tour,deep,high,-0.09,-0.24,-0.14,-0.1,0.21,26,93,0.0,0.0,3.7,-6.5,-0.09,59.28217821782178,63.783920872432155,57.8058492379514,60.23222060957909,32.99748110831235,36.79935012185215,33.03167420814481,33.85012919896641,28.557013118062567,71.77419354838709,68.51595006934814,62.916666666666664,69.41176470588235,68.48484848484851,69.41176470588233,51.08695652173913,20.57560137457045,-0.05,-0.04,-0.01,0.0,0.68,1.4,5.1,7.9,3.5,3.5,7.9,3.5,59.13464707118685,-0.1475311466349325,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,1.03,1.12,0.694,70.2634564477499,1.12,0.4196,False,,False,,False,ok,,True,False,True,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + PUTT_LagCtrl; weak MajorGrind
94,John,Parry,"PARRY, JOHN",102.0,PGA Tour,deep,high,0.34,0.36,0.29,0.03,-0.25,33,120,0.0,0.0,-3.7,3.2,0.34,64.60396039603961,69.5155972609688,70.03981875600714,68.94049346879537,43.8287153652393,42.40454914703493,59.72850678733032,42.377260981912144,44.2986881937437,77.01612903225806,68.37725381414702,64.16666666666664,55.88235294117647,51.51515151515154,52.941176470588225,66.91134952004518,22.422680412371136,0.04,0.03,0.01,-0.02,0.675,1.3,4.8,7.9,4.0,4.0,7.9,4.0,68.00056088797969,3.3966004919400774,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.93,-1.27,-0.549,54.594730871044995,-1.27,-0.23785000000000006,True,Last20 vs baseline = -1.27 SG (threshold -1.0),False,,False,ok,,False,False,False,False,True,OTT_Accuracy,MajorGrind,OTT_Accuracy + OTT_Distance; weak MajorGrind
95,Preston,Stout,"STOUT, PRESTON",,Amateur,medium,medium,0.11,-1.38,-0.86,-1.32,-1.04,19,59,0.0,0.0,10.7,4.1,0.11,61.757425742574256,51.103220897793555,46.51929150075518,43.68650217706821,14.86146095717884,20.877335499593837,16.742081447963812,12.661498708010338,15.741675075681133,22.580645161290317,20.527045769764214,7.916666666666655,32.647058823529406,39.6969696969697,32.64705882352939,38.608130999435346,21.434707903780073,-0.06,-0.01,-0.0,-0.04,0.6950000000000001,1.3,5.2,8.0,3.5,3.5,8.0,3.5,33.53127642974301,-28.226149312831247,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.17,0.07,0.14600000000000002,63.355603176604056,0.07,0.13340000000000002,False,,True,B,False,ok,,False,False,True,True,True,OTT_Distance,ARG_Bunker,OTT_Distance + OTT_Accuracy; weak ARG_Bunker
96,Emiliano,Grillo,"GRILLO, EMILIANO",116.0,PGA Tour,deep,high,0.1,0.19,0.08,-0.09,-0.08,28,92,0.0,0.0,-5.9,8.5,0.1,61.633663366336634,66.80192746639615,69.88878209529041,66.47314949201743,38.539042821158695,35.66206336311943,54.977375565610856,34.366925064599485,41.675075681130174,72.1774193548387,66.15811373092927,59.166666666666664,60.882352941176464,59.6969696969697,60.88235294117644,66.14906832298136,21.391752577319586,0.06,0.06999999999999999,0.01,-0.02,0.68,1.2,4.7,8.0,4.0,4.0,8.0,4.0,66.29652956279097,4.662866196454331,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.41,-0.51,-0.257,58.275557796546074,-0.51,-0.13205,False,,False,,False,ok,,False,False,False,True,False,OTT_Accuracy,MajorGrind,OTT_Accuracy + OTT_Distance; weak MajorGrind
97,Hennie,Du Plessis,"DU PLESSIS, HENNIE",186.0,DP World Tour,medium,medium,0.32,0.13,-0.03,-0.09,-0.32,15,53,0.0,0.0,7.3,-3.9,0.32,64.35643564356435,69.38879026122243,63.95716051077852,65.60232220609579,35.768261964735515,41.10479285134039,32.12669683257919,34.10852713178294,32.643794147325934,72.1774193548387,66.15811373092927,59.166666666666664,53.8235294117647,52.42424242424243,50.88235294117646,57.21343873517787,22.336769759450174,-0.06,-0.04,0.01,-0.03,0.68,1.3,5.2,7.9,3.4,3.4,7.9,3.4,58.828972614308036,-5.527463029256317,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.34,-0.66,-0.07600000000000001,60.55716626749024,-0.66,0.06259999999999999,False,,False,,False,ok,,True,False,True,True,True,OTT_Distance,MajorGrind,OTT_Distance + ARG_TightRunoff; weak MajorGrind
98,Nathan,Kimsey,"KIMSEY, NATHAN",214.0,DP World Tour,deep,high,-0.35,-0.16,-0.46,0.01,-0.39,28,91,0.0,0.0,-0.1,8.0,-0.35,56.06435643564357,63.834643672330714,64.87711108059867,61.393323657474596,24.937027707808564,24.12672623883022,39.36651583710406,20.41343669250646,27.800201816347126,76.20967741935483,73.09292649098474,63.33333333333332,51.764705882352935,47.27272727272728,48.8235294117647,56.98757763975155,19.458762886597942,0.05,0.06,-0.01,-0.01,0.675,1.2,4.8,8.0,3.9,3.9,8.0,3.9,58.43178406733352,2.3674276316899494,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.37,0.72,0.15400000000000003,63.45644774990545,0.72,-0.02239999999999996,False,,False,,False,ok,,False,False,True,False,True,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + OTT_Accuracy; weak MajorGrind
99,Zac,Blair,"BLAIR, ZAC",204.0,PGA Tour,deep,high,-0.06,0.16,0.64,-0.13,-0.36,29,100,0.0,0.0,-18.9,5.4,-0.06,59.65346534653465,63.12452447375095,68.19991761636687,66.0377358490566,52.64483627204031,44.435418359057685,81.22171945701356,54.00516795865633,54.23814328960647,70.56451612903226,61.719833564493754,57.49999999999999,52.64705882352941,48.18181818181822,49.70588235294115,69.97459062676454,20.704467353951895,0.1,0.1,0.01,-0.01,0.675,1.4,4.4,7.9,4.4,4.4,7.9,4.4,70.42790823005231,10.774442883517658,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.45,-0.39,-0.333,57.317534350182775,-0.39,-0.23745000000000002,False,,False,,False,ok,,False,False,False,True,True,APP_200+,MajorGrind,APP_200+ + WindTolerance; weak MajorGrind
100,Kevin,Roy,"ROY, KEVIN",133.0,PGA Tour,deep,high,0.06,-0.11,-0.37,0.18,0.29,27,93,0.0,0.0,1.6,1.7,0.06,61.13861386138614,64.89982247020035,62.968556913359876,62.11901306240928,27.204030226700255,29.569455727051185,34.61538461538463,27.90697674418604,26.892028254288604,83.06451612903226,80.16643550624133,74.58333333333333,71.76470588235294,64.84848484848486,68.8235294117647,54.81366459627329,21.219931271477662,0.0,-0.01,-0.01,0.02,0.67,1.4,5.0,7.9,3.7,3.7,7.9,3.7,62.18242529522934,1.043811433843203,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.75,-0.81,-0.5069999999999999,55.124164880877345,-0.81,-0.30854999999999994,False,,False,,False,ok,,False,False,True,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
101,Adrien,Saddier,"SADDIER, ADRIEN",115.0,PGA Tour,deep,high,-0.08,0.12,-0.09,0.05,0.03,26,87,1.0,0.04,-2.4,4.0,-0.08,59.4059405940594,66.80192746639615,67.0740079637512,65.45718432510886,34.25692695214106,34.76848090982942,44.343891402714924,32.558139534883715,35.11604439959637,77.82258064516128,74.75728155339804,69.16666666666666,64.11764705882352,63.03030303030302,64.11764705882351,61.1518915866742,34.364261168384886,0.01,0.02,-0.0,-0.01,0.68,1.3,4.9,7.9,3.8,3.8,7.9,3.8,65.58189089051487,6.1759502964554684,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.62,-0.55,-0.458,55.741837892348414,-0.55,-0.3257,False,,False,,False,ok,,False,False,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
102,Matthew,Jordan,"JORDAN, MATTHEW",281.0,DP World Tour,deep,high,-0.51,-0.61,-0.43,0.12,-0.23,25,77,0.0,0.0,-4.3,-2.9,-0.51,54.084158415841586,57.06314988587371,54.20843059178909,54.862119013062404,25.692695214105793,26.482534524776618,36.65158371040722,26.356589147286826,23.057517658930376,80.64516129032259,77.66990291262135,72.08333333333333,56.470588235294116,49.090909090909115,53.529411764705856,46.682665160926035,18.771477663230243,-0.01,-0.01,-0.01,-0.0,0.67,1.4,4.9,7.9,3.8,3.8,7.9,3.8,55.522531912583105,1.4383734967415194,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.43,0.07,-0.45399999999999996,55.79226017899912,0.07,-0.47359999999999997,False,,False,,False,ok,,False,True,True,False,True,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
103,Laurie,Canter,"CANTER, LAURIE",151.0,LIV Golf,deep,high,-0.38,0.06,-0.08,-0.32,-0.35,25,93,0.0,0.0,2.9,3.8,-0.38,55.693069306930695,67.38523966522952,66.16778799945078,64.58635703918722,34.5088161209068,36.636880584890335,41.17647058823531,32.81653746770026,35.26740665993946,62.9032258064516,56.588072122052715,49.58333333333332,52.94117647058824,57.57575757575763,52.941176470588225,60.46019198193111,19.329896907216497,-0.02,0.019999999999999997,0.01,-0.05,0.6900000000000001,1.3,5.0,8.0,3.7,3.7,8.0,3.7,59.18821749875384,3.495148191823148,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.3,0.08,-0.32399999999999995,57.43098449514685,0.08,-0.34359999999999996,False,,False,,False,ok,,False,False,False,True,False,OTT_Distance,MajorGrind,OTT_Distance + OTT_Accuracy; weak MajorGrind
104,Caleb,Surratt,"SURRATT, CALEB",287.0,LIV Golf,deep,high,-0.24,-0.78,-0.65,-0.29,0.37,23,81,0.0,0.0,8.3,-2.9,-0.24,57.42574257425742,58.10296728379407,51.87422765343952,52.39477503628447,20.151133501259448,25.995125913891147,18.099547511312227,20.671834625322997,17.507568113017157,64.11290322580645,63.38418862690707,59.166666666666664,74.11764705882354,76.36363636363633,77.05882352941174,42.65951439864483,19.93127147766323,-0.07,-0.05,-0.02,0.0,0.685,1.4,5.2,7.9,3.4,3.4,7.9,3.4,51.94811207964267,-5.4776304946147505,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.77,-0.52,-0.6109999999999999,53.81318542795916,-0.52,-0.48114999999999997,False,,False,,False,ok,,True,False,True,True,False,PUTT_LagCtrl,APP_FlightCtrl,PUTT_LagCtrl + ARG_TightRunoff; weak APP_FlightCtrl
105,Chandler,Phillips,"PHILLIPS, CHANDLER",172.0,PGA Tour,deep,high,-0.38,-0.84,-0.71,0.25,0.29,26,78,0.0,0.0,-5.7,0.0,-0.38,55.693069306930695,53.79152929241695,52.24495400247151,51.523947750362844,18.639798488664987,18.034118602761986,33.71040723981901,19.12144702842377,17.457114026236127,85.88709677419355,83.07905686546462,81.66666666666667,71.76470588235294,61.81818181818183,68.8235294117647,43.450028232636924,19.329896907216497,0.03,0.03,-0.02,0.03,0.665,1.4,4.8,7.9,3.9,3.9,7.9,3.9,56.528083230133696,0.8350139232030003,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.72,-0.35,-0.618,53.72494642632043,-0.35,-0.5347,False,,False,,False,ok,,False,False,True,False,False,ARG_TightRunoff,APP_FlightCtrl,ARG_TightRunoff + ARG_Bunker; weak APP_FlightCtrl
106,Neal,Shipley,"SHIPLEY, NEAL",190.0,PGA Tour,deep,high,-0.24,-0.48,-0.58,-0.64,-0.5,26,77,1.0,0.04,4.1,3.5,-0.24,57.42574257425742,60.84199847831601,58.62968556913359,56.74891146589259,21.91435768261965,24.45166531275387,29.864253393665173,19.896640826873387,22.502522704339054,49.999999999999986,48.82108183079057,40.41666666666666,48.529411764705884,53.030303030303074,48.52941176470586,50.01411631846414,33.67697594501718,-0.03,0.019999999999999997,-0.01,-0.03,0.6900000000000001,1.3,5.0,8.0,3.7,3.7,8.0,3.7,50.08850918466977,-7.337233389587652,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.59,-0.35,-0.485,55.40148745745619,-0.35,-0.39925,False,,False,,False,ok,,False,False,True,True,True,OTT_Distance,APP_FlightCtrl,OTT_Distance + OTT_Accuracy; weak APP_FlightCtrl
107,Dylan,Wu,"WU, DYLAN",386.0,PGA Tour,deep,high,-0.39,-0.34,0.02,-0.13,-0.5,24,72,0.0,0.0,-3.2,1.7,-0.39,55.569306930693074,60.76591427846818,59.8105176438281,58.78084179970973,37.02770780856423,35.82453290008124,50.2262443438914,37.98449612403101,36.73057517658931,70.56451612903226,64.49375866851594,61.66666666666667,48.529411764705884,43.93939393939396,45.58823529411764,56.47939017504234,19.286941580756018,0.0,0.02,0.0,-0.02,0.675,1.4,4.8,7.9,3.9,3.9,7.9,3.9,58.92549182274906,3.3561848920559854,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.8,-0.41,-0.6769999999999999,52.981217698222615,-0.41,-0.57655,False,,False,,False,ok,,False,False,False,True,True,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
108,Cole,Hammer,"HAMMER, COLE",363.0,Korn Ferry Tour,deep,high,-0.47,1.55,2.52,0.06,-1.83,24,79,0.0,0.0,2.3,2.1,-0.47,54.579207920792086,86.12731422774537,85.926129342304,86.21190130624092,100.0,100.0,100.0,100.0,100.0,78.2258064516129,72.3994452149792,69.58333333333333,9.411764705882348,9.696969696969704,9.411764705882335,100.0,18.943298969072167,-0.03,0.0,-0.0,-0.03,0.685,1.3,5.0,7.9,3.7,3.7,7.9,3.7,87.00610232797949,32.426894407187405,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.26,0.21,-0.32299999999999995,57.443590066809534,0.21,-0.37444999999999995,False,,False,,False,ok,,False,False,False,False,True,APP_200+,PUTT_LagCtrl,APP_200+ + APP_150-200; weak PUTT_LagCtrl
109,Ben,Silverman,"SILVERMAN, BEN",262.0,PGA Tour,deep,high,-0.54,-0.78,-0.48,-0.2,0.33,26,83,0.0,0.0,-10.4,2.4,-0.54,53.71287128712871,53.36038549327924,54.05739393107235,52.39477503628447,24.43324937027708,22.014622258326572,45.701357466063314,25.06459948320413,24.4702320887992,67.74193548387096,64.35506241331484,62.916666666666664,72.94117647058823,69.09090909090911,72.94117647058819,47.670807453416145,18.6426116838488,0.03,0.04,-0.01,0.0,0.675,1.4,4.7,7.9,4.1,4.1,7.9,4.1,57.086465969946765,3.3735946828180516,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.06,-0.52,-0.904,50.119752930795414,-0.52,-0.7766,False,,False,,False,ok,,False,False,False,True,False,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + ARG_TightRunoff; weak MajorGrind
110,Miles,Russell,"RUSSELL, MILES",,Korn Ferry Tour,medium,medium,-0.39,-0.44,0.19,0.0,-1.51,19,55,0.0,0.0,1.6,0.4,-0.39,55.569306930693074,60.71519147856962,57.901963476589316,57.32946298984035,41.30982367758186,41.592201462225844,50.678733031674206,42.37726098191214,40.363269424823415,75.80645161290323,72.67683772538142,67.08333333333333,18.823529411764703,13.33333333333337,15.88235294117647,56.35234330886505,19.286941580756018,-0.04,0.0,-0.01,-0.03,0.675,1.4,4.9,7.9,3.8,3.8,7.9,3.8,55.98994628867264,0.4206393579795673,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.32,0.06,-0.34800000000000003,57.128450775242655,0.06,-0.3627,False,,False,,False,ok,,False,False,False,False,True,ARG_TightRunoff,PUTT_LagCtrl,ARG_TightRunoff + ARG_Bunker; weak PUTT_LagCtrl
111,Peter,Uihlein,"UIHLEIN, PETER",181.0,LIV Golf,deep,high,-0.64,-1.29,-0.26,0.18,0.42,21,75,0.0,0.0,4.3,-18.7,-0.64,52.475247524752476,50.621354298757296,38.36331182205135,44.99274310595065,29.974811083123427,35.49959382615761,23.52941176470587,35.91731266149871,19.374369323915243,83.06451612903226,77.39251040221914,82.91666666666669,75.58823529411765,65.7575757575758,72.64705882352942,32.6369282891022,18.21305841924399,-0.13,-0.14,-0.02,0.03,0.665,1.6,5.2,7.8,3.3,3.3,7.8,3.3,51.91228728742092,-0.5629602373315592,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.32,-0.69,-1.1159999999999999,47.447371738308334,-0.69,-0.9493999999999999,False,,False,,False,ok,,True,False,True,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
112,James,Nicholas,"NICHOLAS, JAMES",286.0,Korn Ferry Tour,deep,high,-0.72,0.26,-0.03,-0.11,-0.91,27,82,1.0,0.04,7.7,-7.6,-0.72,51.48514851485149,71.13872685772255,64.21804201565288,67.48911465892597,35.768261964735515,41.10479285134039,32.12669683257919,36.69250645994831,30.776992936427856,71.37096774193547,68.0998613037448,62.5,36.47058823529411,34.545454545454554,36.470588235294095,56.408808582721626,31.615120274914094,-0.1,-0.07,-0.01,-0.02,0.68,1.4,5.2,7.9,3.4,3.4,7.9,3.4,56.98578975088553,5.500641236034042,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.55,0.17,-0.601,53.93924114458591,0.17,-0.6426499999999999,False,,False,,False,ok,,True,False,True,False,True,OTT_Distance,APP_FlightCtrl,OTT_Distance + ARG_TightRunoff; weak APP_FlightCtrl
113,Jimmy,Stanger,"STANGER, JIMMY",338.0,PGA Tour,medium,medium,-0.37,-0.48,-1.03,0.03,0.4,13,39,0.0,0.0,9.5,-0.8,-0.37,55.81683168316831,62.21151407557698,56.85843745709186,56.74891146589259,10.579345088161208,16.73436230706744,12.895927601809976,8.2687338501292,8.980827447023211,77.01612903225806,76.69902912621359,72.5,75.0,71.21212121212123,74.99999999999996,43.054771315640885,19.372852233676976,-0.06,-0.04,-0.03,0.0,0.675,1.3,5.2,7.9,3.5,3.5,7.9,3.5,52.74060382389643,-3.0762278592718815,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.11,0.26,-0.214,58.817597378041086,0.26,-0.2686,False,,False,,False,ok,,True,False,True,False,False,ARG_TightRunoff,APP_FlightCtrl,ARG_TightRunoff + ARG_Bunker; weak APP_FlightCtrl
114,Taihei,Sato,"SATO, TAIHEI",403.0,Japan Golf Tour,deep,high,-0.93,,,,,28,95,1.0,0.04,,,-0.93,48.886138613861384,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,36.96181965881398,46.38009049773755,37.467700258397926,35.36831483350152,75.80645161290323,72.67683772538142,67.08333333333333,63.23529411764706,59.09090909090911,63.23529411764704,58.68153585544891,30.713058419243993,-0.02,0.01,-0.01,-0.01,0.675,1.4,4.9,7.9,3.8,3.8,7.9,3.8,64.07099019929248,15.184851585431097,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.29,0.63,-0.482,55.43930417244422,0.63,-0.6388,False,,False,,False,ok,,False,False,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
115,Taylor,Montgomery,"MONTGOMERY, TAYLOR",227.0,Korn Ferry Tour,deep,high,-0.32,-0.72,-0.15,0.46,0.97,29,86,0.0,0.0,-5.1,-8.9,-0.32,56.43564356435643,55.46538168906924,50.2265549910751,53.26560232220609,32.7455919395466,31.68155970755483,42.986425339366505,38.759689922480625,27.093844601412716,94.35483870967741,89.04299583911235,94.58333333333334,91.76470588235294,79.3939393939394,88.82352941176468,45.143986448334275,19.587628865979383,-0.03,-0.05,-0.02,0.04,0.66,1.6,4.8,7.8,3.8,3.8,7.8,3.8,64.59592846629131,8.16028490193488,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.79,-1.46,-1.349,44.510273540905075,-1.46,-0.98885,True,Last20 vs baseline = -1.46 SG (threshold -1.0),False,,False,ok,,False,True,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
116,Niklas,Norgaard,"NORGAARD, NIKLAS",275.0,DP World Tour,deep,high,-0.77,-0.62,-0.41,-0.56,0.14,28,85,0.0,0.0,11.3,-5.1,-0.77,50.86633663366336,60.89272127821456,53.16490457229164,54.71698113207547,26.196473551637283,33.46872461413486,20.13574660633484,26.873385012919897,22.452068617558023,53.2258064516129,49.375866851595006,43.74999999999999,67.3529411764706,75.4545454545455,70.29411764705883,45.28514963297572,17.65463917525773,-0.11,-0.07,-0.01,-0.03,0.6950000000000001,1.4,5.3,7.9,3.3,3.3,7.9,3.3,50.42049688470058,-0.4458397489627757,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.27,-0.5,-1.1199999999999999,47.39694945165763,-0.5,-0.9974999999999999,False,,False,,False,ok,,True,False,True,True,False,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + OTT_Distance; weak MajorGrind
117,Nick,Hardy,"HARDY, NICK",,PGA Tour,deep,high,-0.91,-0.24,-0.15,-0.07,-0.34,25,70,0.0,0.0,3.5,-4.7,-0.91,49.133663366336634,63.733198072533604,58.54730193601537,60.23222060957909,32.7455919395466,36.555645816409424,32.8054298642534,33.59173126614987,29.212916246215947,72.98387096774192,69.76421636615811,64.16666666666667,53.23529411764706,51.81818181818183,53.23529411764704,52.00451722190853,17.053264604810998,-0.09,-0.05,-0.01,-0.03,0.68,1.4,5.1,7.9,3.5,3.5,7.9,3.5,56.26600045967938,7.132337093342748,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.88,0.03,-0.889,50.308836505735535,0.03,-0.89635,False,,False,,False,ok,,True,False,True,False,True,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
118,Harry,Higgs,"HIGGS, HARRY",356.0,Korn Ferry Tour,deep,high,-0.91,-0.67,-0.21,-0.25,-0.18,28,83,0.0,0.0,2.9,-1.7,-0.91,49.133663366336634,58.12832868374335,53.87889605931622,53.991291727140776,31.234256926952142,33.46872461413486,34.84162895927603,32.041343669250644,29.212916246215947,65.7258064516129,62.27461858529819,56.666666666666664,57.94117647058824,59.6969696969697,57.94117647058822,48.85657820440429,17.053264604810998,-0.07,-0.03,-0.01,-0.03,0.685,1.4,5.0,7.9,3.6,3.6,7.9,3.6,54.12576089874645,4.992097532409815,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.88,0.02,-0.889,50.308836505735535,0.02,-0.89635,False,,False,,False,ok,,False,False,True,True,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + PUTT_LagCtrl; weak MajorGrind
119,Carl,Yuan,"YUAN, CARL",,Korn Ferry Tour,medium,medium,-1.03,-1.16,-1.0,-0.4,-0.46,23,66,0.0,0.0,3.3,-1.5,-1.03,47.648514851485146,52.01623129596754,47.23328298777976,46.87953555878084,11.335012594458437,15.84077985377742,16.968325791855225,11.627906976744185,9.384460141271447,59.67741935483871,58.80721220527045,50.416666666666664,49.705882352941174,48.181818181818166,46.76470588235293,36.321287408243926,16.537800687285223,-0.07,-0.02,-0.02,-0.03,0.68,1.4,5.1,7.9,3.6,3.6,7.9,3.6,41.86649548731844,-5.7820193641667075,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.66,0.36,-0.808,51.3298878104122,0.36,-0.8856999999999999,False,,False,,False,ok,,True,False,True,True,True,ARG_TightRunoff,APP_FlightCtrl,ARG_TightRunoff + OTT_Distance; weak APP_FlightCtrl
120,Graeme,McDowell,"MCDOWELL, GRAEME",,LIV Golf,medium,medium,-1.0,-0.89,-0.07,-0.37,-0.18,17,58,0.0,0.0,-15.1,1.0,-1.0,48.01980198019802,50.77352269845296,51.97034189207744,50.79825834542815,34.76070528967254,28.757108042242084,58.371040723981906,35.65891472868217,34.106962663975786,60.88709677419354,54.50762829403607,55.833333333333336,57.94117647058824,59.6969696969697,57.94117647058822,50.01411631846414,16.666666666666668,0.02,0.06,-0.01,-0.03,0.685,1.4,4.5,7.9,4.2,4.2,7.9,4.2,56.50441871558235,8.484616735384328,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.85,-0.85,-1.5100000000000002,42.480776503214415,-0.85,-1.3315000000000001,False,,False,,False,ok,,False,False,False,True,False,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + APP_200+; weak MajorGrind
121,Marcelo,Rozo,"ROZO, MARCELO",,PGA Tour,deep,high,-1.09,-0.21,0.27,-0.29,-1.28,26,79,0.0,0.0,-11.0,6.0,-1.09,46.9059405940594,60.43621607912757,63.36674447343127,60.66763425253991,43.32493702770781,38.66774979691308,62.66968325791853,41.86046511627907,45.20686175580222,64.11290322580645,57.836338418862695,54.99999999999999,25.588235294117645,26.363636363636388,22.6470588235294,62.74703557312253,16.28006872852234,0.01,0.06,-0.0,-0.05,0.685,1.3,4.6,7.9,4.1,4.1,7.9,4.1,58.450906224579875,11.544965630520473,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.93,0.15,-0.978,49.18694062775747,0.15,-1.0172,False,,False,,False,ok,,False,False,False,True,True,OTT_Accuracy,MajorGrind,OTT_Accuracy + WindTolerance; weak MajorGrind
