rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,primary_trait_driver,trait_summary_label,trace_notes
11,10,"Bezuidenhout, Christiaan",BEZUIDENHOUT_CHRISTIAAN,confirmed,TBD,TBD,deep,high,0.69,86.7139061116032,74.73308262744251,-11.98082348416068,high,0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",8,0.691,0.5768,medium,72.27852723287403,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,1.2,52.55,0.51,True,l5_form_applied,1.275,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",73.55352723287403,73.55352723287403,2,"Tier2 — Contention Window: NeutralSG=0.69, VFD=-12.0; 8CH-rds",ok,0.015148594530221668,0.30977709570468226,0.39522728000404395,0.5601747874865072,0.6858989442556808,0.7710962173643794,0.2289037826356206,APP_150-200,APP_150-200+APP_100-150; weak OTT_Distance,NeutralSG=0.69; VFD=-12.0; VHD=0.6(8rds); FormΔ=1.3; →Tier2 VTS=73.6
12,54,"Fisk, Steven",FISK_STEVEN,confirmed,TBD,TBD,deep,high,0.03,75.02214348981401,66.42663523192509,-8.595508257888923,high,-0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,-1.841,-0.0352,low,71.58394018665844,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.518,52.44,0.488,True,l5_form_applied,1.22,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",72.80394018665844,72.80394018665844,2,"Tier2 — Contention Window: NeutralSG=0.03, VFD=-8.6; 2CH-rds",ok,0.014466169593035571,0.29473177898608527,0.3786945985976733,0.5457922099109132,0.6759609960801313,0.7651920658163611,0.23480793418363888,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak OTT_Accuracy,NeutralSG=0.03; VFD=-8.6; VHD=-0.0(2rds); FormΔ=1.2; →Tier2 VTS=72.8
13,56,"Suber, Jackson",SUBER_JACKSON,confirmed,TBD,TBD,deep,high,0.02,74.84499557130204,67.40277765231409,-7.44221791898795,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,0.159,-0.0176,low,71.86810840370686,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,rough_approach_liab,-1.1143317230273753,0.0,0.0,0.0,-1.1143317230273753,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,1.258,56.19,1.238,True,l5_form_applied,3.0949999999999998,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",72.7344449576521,72.7344449576521,2,"Tier2 — Contention Window: NeutralSG=0.02, VFD=-7.4; 2CH-rds",ok,0.014404134038550863,0.29335594765654727,0.37717106157047264,0.5444478107731232,0.6750241823491377,0.7646335491967234,0.23536645080327656,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.02; VFD=-7.4; VHD=-0.0(2rds); AP=-1.1SG(rough_approach_liab); FormΔ=3.1; →Tier2 VTS=72.7
14,9,"Thorbjornsen, Michael",THORBJORNSEN_MICHAEL,confirmed,TBD,TBD,deep,high,0.71,87.0682019486271,71.20959910028232,-15.858602848344788,high,-0.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,2.007,5.4624,medium,72.82888050953554,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.546,49.18,-0.16399999999999998,True,l5_form_applied,-0.4099999999999999,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",72.41888050953554,72.41888050953554,2,"Tier2 — Contention Window: NeutralSG=0.71, VFD=-15.9; 12CH-rds",ok,0.014125040597843435,0.28715069051232256,0.3702750178934723,0.538321278518802,0.6707375380615713,0.7620734489065107,0.23792655109348926,PAR5_Scoring,PAR5_Scoring+OTT_Distance; weak ARG_Rough,NeutralSG=0.71; VFD=-15.9; VHD=5.5(12rds); FormΔ=-0.4; →Tier2 VTS=72.4
15,11,"Poston, J.T.",POSTON_J.T.,confirmed,TBD,TBD,deep,high,0.68,86.53675819309123,73.91547294765289,-12.621285245438344,high,0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",26,0.212,0.07840000000000001,medium,71.81286516153236,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,rough_approach_liab,-1.1779388083735909,0.0,0.0,0.0,-1.1779388083735909,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,1.798,55.59,1.1179999999999999,True,l5_form_applied,2.795,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",72.25198754478518,72.25198754478518,2,"Tier2 — Contention Window: NeutralSG=0.68, VFD=-12.6; 26CH-rds",ok,0.013979146816559382,0.283897275095198,0.36664324454232944,0.5350671478405822,0.6684488369292388,0.7607035258973059,0.23929647410269406,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak ARG_Rough,NeutralSG=0.68; VFD=-12.6; VHD=0.1(26rds); AP=-1.2SG(rough_approach_liab); FormΔ=2.8; →Tier2 VTS=72.3
16,14,"Kim, Michael",KIM_MICHAEL,confirmed,TBD,TBD,deep,high,0.55,84.23383525243578,70.79474845025219,-13.439086802183596,high,-1.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",22,-0.302,0.6368,medium,70.12299863604997,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,1.12,52.85,0.57,True,l5_form_applied,1.4249999999999998,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",71.54799863604997,71.54799863604997,2,"Tier2 — Contention Window: NeutralSG=0.55, VFD=-13.4; 22CH-rds",ok,0.013376585768814784,0.2703966360956887,0.35145232272132526,0.5212426428765312,0.6586315891469857,0.7548023372519874,0.24519766274801258,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.55; VFD=-13.4; VHD=0.6(22rds); FormΔ=1.4; →Tier2 VTS=71.5
17,15,"Mccarthy, Denny",MCCARTHY_DENNY,confirmed,TBD,TBD,deep,high,0.51,83.52524357838796,70.65655633988764,-12.868687238500314,high,-1.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",24,1.211,1.9751999999999998,medium,70.19962433332148,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.976,52.33,0.466,True,l5_form_applied,1.165,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",71.36462433332149,71.36462433332149,2,"Tier2 — Contention Window: NeutralSG=0.51, VFD=-12.9; 24CH-rds",ok,0.013223000102505385,0.2669406991773083,0.3475322558721438,0.5176177318007281,0.6560315460912101,0.7532324337037107,0.24676756629628926,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=0.51; VFD=-12.9; VHD=2.0(24rds); FormΔ=1.2; →Tier2 VTS=71.4
18,8,"Meissner, Mac",MEISSNER_MAC,confirmed,TBD,TBD,deep,high,0.72,87.24534986713907,71.9565755911451,-15.288774275993973,high,-1.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",6,0.765,1.9856,medium,72.08079262419916,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray,-1.1004651162790697,-1.1004651162790697,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,1.092,51.86,0.372,True,l5_form_applied,0.9299999999999999,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",70.80986239164103,70.80986239164103,2,"Tier2 — Contention Window: NeutralSG=0.72, VFD=-15.3; 6CH-rds",ok,0.012766694032112273,0.2566430009442695,0.33577459046312114,0.5065984020038982,0.648059396000587,0.7483997789120659,0.2516002210879341,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak OTT_Accuracy,NeutralSG=0.72; VFD=-15.3; VHD=2.0(6rds); AP=-1.1SG(bomb_and_spray); FormΔ=0.9; →Tier2 VTS=70.8
19,16,"Homa, Max",HOMA_MAX,confirmed,TBD,TBD,deep,high,0.49,83.17094774136406,71.33951277829686,-11.831434963067196,high,-1.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",10,0.924,4.208,medium,70.93263293003469,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.434,49.72,-0.05599999999999998,True,l5_form_applied,-0.13999999999999996,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",70.79263293003469,70.79263293003469,2,"Tier2 — Contention Window: NeutralSG=0.49, VFD=-11.8; 10CH-rds",ok,0.012752721214465391,0.2563270280588458,0.3354119847846729,0.5062549912368747,0.6478092671153266,0.7482476771068256,0.2517523228931744,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.49; VFD=-11.8; VHD=4.2(10rds); FormΔ=-0.1; →Tier2 VTS=70.8
20,34,"Yellamaraju, Sudarshan",YELLAMARAJU_SUDARSHAN,confirmed,TBD,TBD,deep,high,0.18,77.67936226749336,74.47768463464648,-3.201677632846881,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,76.39869121435461,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,rough_approach_liab,-1.1054750402576488,0.0,0.0,0.0,-1.1054750402576488,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.484,51.52,0.304,True,l5_form_applied,0.76,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",70.57274113383932,70.57274113383932,2,"Tier2 — Contention Window: NeutralSG=0.18, VFD=-3.2; 0CH-rds (debut); debut-B",ok,0.014461750081828316,0.30838506070274646,0.40430906968510094,0.6133923699361654,0.787848975109347,0.9121392829374841,0.08786071706251586,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak ARG_Rough,NeutralSG=0.18; VFD=-3.2; VHD=0.0(0rds); debut-B pen=-1.8SG; AP=-1.1SG(rough_approach_liab); FormΔ=0.8; →Tier2 VTS=70.6
21,58,"Finau, Tony",FINAU_TONY,confirmed,TBD,TBD,deep,high,0.01,74.66784765279009,64.04224374437047,-10.62560390841962,high,-1.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,-0.292,-0.028800000000000006,low,70.41760608942224,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,bomb_and_spray,-1.0627906976744188,-1.0627906976744188,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.706,53.48,0.696,True,l5_form_applied,1.7399999999999998,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",70.0320246940734,70.0320246940734,2,"Tier2 — Contention Window: NeutralSG=0.01, VFD=-10.6; 2CH-rds",ok,0.012147632482273773,0.2426143777085864,0.31956903864102554,0.49103419493377376,0.6366175595227426,0.7414113332865166,0.25858866671348335,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.01; VFD=-10.6; VHD=-0.0(2rds); AP=-1.1SG(bomb_and_spray); FormΔ=1.7; →Tier2 VTS=70.0
22,7,"Spieth, Jordan",SPIETH_JORDAN,confirmed,TBD,TBD,deep,high,0.77,88.13108945969886,71.85339955174672,-16.277689907952137,high,-0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",20,1.82,1.9912,medium,72.40581564940355,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray,-1.2427906976744187,-1.2427906976744187,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.658,49.44,-0.11199999999999999,True,l5_form_applied,-0.27999999999999997,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.64023425405472,69.64023425405472,2,"Tier2 — Contention Window: NeutralSG=0.77, VFD=-16.3; 20CH-rds",ok,0.011844795806456783,0.23573435604533935,0.311540945057435,0.48315455686966424,0.6307404647048696,0.7377965101339808,0.26220348986601916,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak OTT_Accuracy,NeutralSG=0.77; VFD=-16.3; VHD=2.0(20rds); AP=-1.2SG(bomb_and_spray); FormΔ=-0.3; →Tier2 VTS=69.6
23,28,"Greyserman, Max",GREYSERMAN_MAX,confirmed,TBD,TBD,deep,high,0.33,80.33658104517272,65.85587374003129,-14.480707305141436,high,-1.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",4,1.068,0.008,low,70.71904633159731,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,bomb_and_spray,-1.0934883720930235,-1.0934883720930235,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.748,52.09,0.41800000000000004,True,l5_form_applied,1.0450000000000002,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.57706958741127,69.57706958741127,2,"Tier2 — Contention Window: NeutralSG=0.33, VFD=-14.5; 4CH-rds",ok,0.011796527206000903,0.23463701319812003,0.3102555405451083,0.4818821525461731,0.6297859480974354,0.7372077474184333,0.2627922525815667,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.33; VFD=-14.5; VHD=0.0(4rds); AP=-1.1SG(bomb_and_spray); FormΔ=1.0; →Tier2 VTS=69.6
24,24,"Pendrith, Taylor",PENDRITH_TAYLOR,confirmed,TBD,TBD,deep,high,0.36,80.86802480070861,68.88341962891963,-11.984605171788985,high,-0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,76.07418273199302,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,bomb_and_spray,-1.3697674418604653,-1.3697674418604653,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.546,50.93,0.186,True,l5_form_applied,0.46499999999999997,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.42464784827209,69.42464784827209,2,"Tier2 — Contention Window: NeutralSG=0.36, VFD=-12.0; 0CH-rds (debut); debut-B",ok,0.013432782983383568,0.28355883596354853,0.3754228592596871,0.5852118074744496,0.7669135060184264,0.8992868604005276,0.10071313959947237,PAR5_Scoring,PAR5_Scoring+OTT_Distance; weak OTT_Accuracy,NeutralSG=0.36; VFD=-12.0; VHD=0.0(0rds); debut-B pen=-1.8SG; AP=-1.4SG(bomb_and_spray); FormΔ=0.5; →Tier2 VTS=69.4
25,20,"Brennan, Michael",BRENNAN_MICHAEL,confirmed,TBD,TBD,deep,high,0.4,81.57661647475643,70.30146897279299,-11.275147501963446,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,77.06655747397106,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,rough_approach_liab,-1.3888888888888888,0.0,0.0,0.0,-1.3888888888888888,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.194,48.97,-0.20600000000000002,True,l5_form_applied,-0.515,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.39877969619329,69.39877969619329,2,"Tier2 — Contention Window: NeutralSG=0.40, VFD=-11.3; 0CH-rds (debut); debut-B",ok,0.013410274458174262,0.2830147487460405,0.3747834196140033,0.5845741476461507,0.7664327295241486,0.8989895606967541,0.10101043930324594,OTT_Distance,OTT_Distance+PAR5_Scoring; weak ARG_Rough,NeutralSG=0.40; VFD=-11.3; VHD=0.0(0rds); debut-B pen=-1.8SG; AP=-1.4SG(rough_approach_liab); FormΔ=-0.5; →Tier2 VTS=69.4
