rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,primary_trait_driver,trait_summary_label,trace_notes
11,54,"Fisk, Steven",FISK_STEVEN,confirmed,TBD,TBD,deep,high,0.03,75.02214348981401,66.42663523192509,-8.595508257888923,high,-0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,-1.841,-0.0352,low,71.58394018665844,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.03,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",71.58394018665844,71.58394018665844,2,"Tier2 — Contention Window: NeutralSG=0.03, VFD=-8.6; 2CH-rds",ok,0.013621773375776214,0.27107698825075777,0.3522225263873817,0.5219520348280214,0.6591391377056462,0.7551084455379031,0.24489155446209687,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak OTT_Accuracy,NeutralSG=0.03; VFD=-8.6; VHD=-0.0(2rds); →Tier2 VTS=71.6
12,35,"Bauchou, Zach",BAUCHOU_ZACH,confirmed,TBD,TBD,deep,high,0.18,77.67936226749336,72.97608525510582,-4.703277012387545,high,0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,75.79805146253834,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.18,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",71.42305146253834,71.42305146253834,2,"Tier2 — Contention Window: NeutralSG=0.18, VFD=-4.7; 0CH-rds (debut); debut-B",ok,0.015507225327164009,0.32760329981898284,0.426286091969736,0.6340567542300665,0.8028311922747337,0.9212305887105049,0.0787694112894951,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.18; VFD=-4.7; VHD=0.0(0rds); debut-B pen=-1.8SG; →Tier2 VTS=71.4
13,16,"Homa, Max",HOMA_MAX,confirmed,TBD,TBD,deep,high,0.49,83.17094774136406,71.33951277829686,-11.831434963067196,high,-1.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",10,0.924,4.208,medium,70.93263293003469,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.49,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",70.93263293003469,70.93263293003469,2,"Tier2 — Contention Window: NeutralSG=0.49, VFD=-11.8; 10CH-rds",ok,0.013072866179452608,0.2589012646351499,0.3383629457429066,0.509043453500187,0.6498373210831264,0.7494800799831676,0.25051992001683243,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.49; VFD=-11.8; VHD=4.2(10rds); →Tier2 VTS=70.9
14,15,"Mccarthy, Denny",MCCARTHY_DENNY,confirmed,TBD,TBD,deep,high,0.51,83.52524357838796,70.65655633988764,-12.868687238500314,high,-1.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",24,1.211,1.9751999999999998,medium,70.19962433332148,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.51,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",70.19962433332148,70.19962433332148,2,"Tier2 — Contention Window: NeutralSG=0.51, VFD=-12.9; 24CH-rds",ok,0.01247584582077496,0.2455958967069868,0.3230315546590917,0.4943974903007768,0.6391085596967185,0.7429382255228235,0.2570617744771765,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=0.51; VFD=-12.9; VHD=2.0(24rds); →Tier2 VTS=70.2
15,14,"Kim, Michael",KIM_MICHAEL,confirmed,TBD,TBD,deep,high,0.55,84.23383525243578,70.79474845025219,-13.439086802183596,high,-1.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",22,-0.302,0.6368,medium,70.12299863604997,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.55,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",70.12299863604997,70.12299863604997,2,"Tier2 — Contention Window: NeutralSG=0.55, VFD=-13.4; 22CH-rds",ok,0.01241468229118399,0.24422992473627397,0.3214464512645676,0.49286040708473516,0.6379714175040467,0.7422415813559574,0.2577584186440426,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.55; VFD=-13.4; VHD=0.6(22rds); →Tier2 VTS=70.1
16,13,"Cole, Eric",COLE_ERIC,confirmed,TBD,TBD,deep,high,0.59,84.94242692648362,69.32664773384232,-15.615779192641298,high,-2.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",14,0.117,0.5824,medium,69.94968509074614,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.59,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.94968509074614,69.94968509074614,2,"Tier2 — Contention Window: NeutralSG=0.59, VFD=-15.6; 14CH-rds",ok,0.012277201655594153,0.2411579889284253,0.31787407203777834,0.4893801310557778,0.6353886675685876,0.7406569262581097,0.25934307374189025,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.59; VFD=-15.6; VHD=0.6(14rds); →Tier2 VTS=69.9
17,7,"Spieth, Jordan",SPIETH_JORDAN,confirmed,TBD,TBD,deep,high,0.77,88.13108945969886,71.85339955174672,-16.277689907952137,high,-0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",20,1.82,1.9912,medium,72.40581564940355,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray,-1.2427906976744187,-1.2427906976744187,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.77,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.92023425405472,69.92023425405472,2,"Tier2 — Contention Window: NeutralSG=0.77, VFD=-16.3; 20CH-rds",ok,0.012253958034729416,0.2406384225282291,0.3172688159965805,0.48878825053452074,0.6349483118491236,0.7403864105203379,0.25961358947966207,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak OTT_Accuracy,NeutralSG=0.77; VFD=-16.3; VHD=2.0(20rds); AP=-1.2SG(bomb_and_spray); →Tier2 VTS=69.9
18,20,"Brennan, Michael",BRENNAN_MICHAEL,confirmed,TBD,TBD,deep,high,0.4,81.57661647475643,70.30146897279299,-11.275147501963446,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,77.06655747397106,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,rough_approach_liab,-1.3888888888888888,0.0,0.0,0.0,-1.3888888888888888,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.4,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.91377969619329,69.91377969619329,2,"Tier2 — Contention Window: NeutralSG=0.40, VFD=-11.3; 0CH-rds (debut); debut-B",ok,0.014086198717260487,0.293974569030166,0.38761095500719234,0.5972492943998976,0.7759299103003666,0.9048442029638567,0.0951557970361433,OTT_Distance,OTT_Distance+PAR5_Scoring; weak ARG_Rough,NeutralSG=0.40; VFD=-11.3; VHD=0.0(0rds); debut-B pen=-1.8SG; AP=-1.4SG(rough_approach_liab); →Tier2 VTS=69.9
19,8,"Meissner, Mac",MEISSNER_MAC,confirmed,TBD,TBD,deep,high,0.72,87.24534986713907,71.9565755911451,-15.288774275993973,high,-1.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",6,0.765,1.9856,medium,72.08079262419916,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray,-1.1004651162790697,-1.1004651162790697,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.72,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.87986239164103,69.87986239164103,2,"Tier2 — Contention Window: NeutralSG=0.72, VFD=-15.3; 6CH-rds",ok,0.01222215079590205,0.23992734554823664,0.31643997193441414,0.48797666818474295,0.6343439693002058,0.740014996315511,0.25998500368448896,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak OTT_Accuracy,NeutralSG=0.72; VFD=-15.3; VHD=2.0(6rds); AP=-1.1SG(bomb_and_spray); →Tier2 VTS=69.9
20,34,"Yellamaraju, Sudarshan",YELLAMARAJU_SUDARSHAN,confirmed,TBD,TBD,deep,high,0.18,77.67936226749336,74.47768463464648,-3.201677632846881,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,76.39869121435461,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,rough_approach_liab,-1.1054750402576488,0.0,0.0,0.0,-1.1054750402576488,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.18,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.81274113383931,69.81274113383931,2,"Tier2 — Contention Window: NeutralSG=0.18, VFD=-3.2; 0CH-rds (debut); debut-B",ok,0.013994822690494017,0.2918032223314981,0.3850784124625947,0.5947660927318639,0.7740790862033042,0.9037062142356067,0.09629378576439329,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak ARG_Rough,NeutralSG=0.18; VFD=-3.2; VHD=0.0(0rds); debut-B pen=-1.8SG; AP=-1.1SG(rough_approach_liab); →Tier2 VTS=69.8
21,56,"Suber, Jackson",SUBER_JACKSON,confirmed,TBD,TBD,deep,high,0.02,74.84499557130204,67.40277765231409,-7.44221791898795,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,0.159,-0.0176,low,71.86810840370686,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,rough_approach_liab,-1.1143317230273753,0.0,0.0,0.0,-1.1143317230273753,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.02,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.6394449576521,69.6394449576521,2,"Tier2 — Contention Window: NeutralSG=0.02, VFD=-7.4; 2CH-rds",ok,0.01203406373927502,0.23572062340248123,0.31152486736474777,0.4831386603373242,0.630728549132912,0.737789163301835,0.26221083669816503,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.02; VFD=-7.4; VHD=-0.0(2rds); AP=-1.1SG(rough_approach_liab); →Tier2 VTS=69.6
22,11,"Poston, J.T.",POSTON_J.T.,confirmed,TBD,TBD,deep,high,0.68,86.53675819309123,73.91547294765289,-12.621285245438344,high,0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",26,0.212,0.07840000000000001,medium,71.81286516153236,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,rough_approach_liab,-1.1779388083735909,0.0,0.0,0.0,-1.1779388083735909,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.68,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",69.45698754478518,69.45698754478518,2,"Tier2 — Contention Window: NeutralSG=0.68, VFD=-12.6; 26CH-rds",ok,0.011892829643337976,0.2325599994518526,0.3078188254080928,0.479461794112291,0.627966007059335,0.7360838641908586,0.2639161358091414,PAR5_Scoring,PAR5_Scoring+APP_100-150; weak ARG_Rough,NeutralSG=0.68; VFD=-12.6; VHD=0.1(26rds); AP=-1.2SG(rough_approach_liab); →Tier2 VTS=69.5
23,24,"Pendrith, Taylor",PENDRITH_TAYLOR,confirmed,TBD,TBD,deep,high,0.36,80.86802480070861,68.88341962891963,-11.984605171788985,high,-0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,76.07418273199302,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,bomb_and_spray,-1.3697674418604653,-1.3697674418604653,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.36,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",68.95964784827208,68.95964784827208,2,"Tier2 — Contention Window: NeutralSG=0.36, VFD=-12.0; 0CH-rds (debut); debut-B",ok,0.01324155384344911,0.27388303844582496,0.36400999433019815,0.5737365308888043,0.7582118727256729,0.8938904406903179,0.10610955930968213,PAR5_Scoring,PAR5_Scoring+OTT_Distance; weak OTT_Accuracy,NeutralSG=0.36; VFD=-12.0; VHD=0.0(0rds); debut-B pen=-1.8SG; AP=-1.4SG(bomb_and_spray); →Tier2 VTS=69.0
24,84,"Peterson, Paul",PETERSON_PAUL,confirmed,TBD,TBD,deep,high,-0.41,67.22763507528788,70.5691752848989,3.3415402096110256,high,2.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,0.159,-0.016,low,68.56425115913228,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,-0.41,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",68.56425115913228,68.56425115913228,2,"Tier2 — Contention Window: NeutralSG=-0.41, VFD=3.3; 2CH-rds",ok,0.011220269020713856,0.21749815145901907,0.2900006191700152,0.46142363107022427,0.6142217956114739,0.7275391532482912,0.2724608467517088,APP_150-200,APP_150-200+APP_100-150; weak OTT_Distance,NeutralSG=-0.41; VFD=3.3; VHD=-0.0(2rds); →Tier2 VTS=68.6
25,28,"Greyserman, Max",GREYSERMAN_MAX,confirmed,TBD,TBD,deep,high,0.33,80.33658104517272,65.85587374003129,-14.480707305141436,high,-1.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",4,1.068,0.008,low,70.71904633159731,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,bomb_and_spray,-1.0934883720930235,-1.0934883720930235,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.33,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",68.53206958741127,68.53206958741127,2,"Tier2 — Contention Window: NeutralSG=0.33, VFD=-14.5; 4CH-rds",ok,0.011196589736690066,0.21696780110589675,0.28936843401868334,0.46077235072252504,0.6137194381219845,0.727224877199704,0.27277512280029603,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.33; VFD=-14.5; VHD=0.0(4rds); AP=-1.1SG(bomb_and_spray); →Tier2 VTS=68.5
26,58,"Finau, Tony",FINAU_TONY,confirmed,TBD,TBD,deep,high,0.01,74.66784765279009,64.04224374437047,-10.62560390841962,high,-1.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",2,-0.292,-0.028800000000000006,low,70.41760608942224,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,False,,0.0,bomb_and_spray,-1.0627906976744188,-1.0627906976744188,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.01,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",68.2920246940734,68.2920246940734,2,"Tier2 — Contention Window: NeutralSG=0.01, VFD=-10.6; 2CH-rds",ok,0.011021187777756998,0.21303977141216446,0.28467594867347074,0.45591315968007984,0.609957530838768,0.7248668905572522,0.2751331094427478,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.01; VFD=-10.6; VHD=-0.0(2rds); AP=-1.1SG(bomb_and_spray); →Tier2 VTS=68.3
